SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Feb 24 11:04:37 CET 2016
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F04607
Integrationszeit (usec): 4000 (USB4F04607)
Spektren Durchschnitt berechnet: 130 (USB4F04607)
Boxcar Glättung: 0 (USB4F04607)
Dunkelstromkorrektur: Nein (USB4F04607)
Puls/Lampe aktiviert: Nein (USB4F04607)
Correct for Detector Non-linearity: Nein (USB4F04607)
Streulichtkorrektur: Nein (USB4F04607)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,66	2,30
177,88	2,30
178,10	2,30
178,32	-9,72
178,53	0,80
178,75	6,41
178,97	-3,80
179,19	1,09
179,40	-3,40
179,62	6,57
179,84	10,49
180,05	2,82
180,27	4,52
180,49	4,47
180,71	2,65
180,92	-2,27
181,14	1,84
181,36	5,83
181,58	8,21
181,79	2,33
182,01	-1,23
182,23	-0,60
182,44	0,38
182,66	3,17
182,88	4,41
183,10	-5,14
183,31	4,87
183,53	2,49
183,75	-4,95
183,96	-2,14
184,18	3,51
184,40	3,59
184,62	13,37
184,83	0,00
185,05	0,39
185,27	2,99
185,48	4,90
185,70	3,02
185,92	2,30
186,14	0,44
186,35	-2,99
186,57	7,12
186,79	4,17
187,00	4,22
187,22	2,96
187,44	0,74
187,66	6,84
187,87	2,82
188,09	4,21
188,31	4,85
188,52	-1,13
188,74	2,44
188,96	-0,52
189,17	-5,09
189,39	5,81
189,61	1,59
189,82	3,65
190,04	3,31
190,26	5,56
190,48	-7,55
190,69	6,03
190,91	6,24
191,13	-0,33
191,34	8,49
191,56	3,73
191,78	9,64
191,99	8,27
192,21	1,17
192,43	0,46
192,64	11,88
192,86	-2,22
193,08	8,68
193,29	11,09
193,51	8,18
193,73	4,90
193,94	-2,39
194,16	5,17
194,38	1,58
194,60	7,26
194,81	6,77
195,03	6,95
195,25	5,43
195,46	-3,15
195,68	3,72
195,90	8,55
196,11	6,44
196,33	4,68
196,55	-0,96
196,76	6,65
196,98	7,69
197,20	7,09
197,41	10,30
197,63	-0,91
197,85	-3,91
198,06	-4,21
198,28	-2,60
198,50	7,51
198,71	3,51
198,93	4,60
199,14	-3,13
199,36	3,84
199,58	-4,16
199,79	4,08
200,01	-3,09
200,23	4,80
200,44	6,87
200,66	3,86
200,88	0,71
201,09	3,86
201,31	3,58
201,53	2,93
201,74	-1,18
201,96	1,47
202,18	8,57
202,39	2,96
202,61	7,01
202,83	5,12
203,04	4,38
203,26	1,45
203,47	-6,68
203,69	5,20
203,91	-1,39
204,12	5,53
204,34	-4,25
204,56	6,43
204,77	5,83
204,99	-1,62
205,21	7,89
205,42	1,10
205,64	3,65
205,85	-1,42
206,07	6,85
206,29	5,18
206,50	1,13
206,72	0,87
206,94	2,46
207,15	3,18
207,37	7,39
207,58	4,47
207,80	5,70
208,02	1,37
208,23	-2,28
208,45	8,46
208,67	4,90
208,88	-6,25
209,10	2,27
209,31	4,88
209,53	3,40
209,75	1,13
209,96	5,06
210,18	2,10
210,40	1,21
210,61	3,36
210,83	3,67
211,04	3,10
211,26	2,25
211,48	7,45
211,69	3,13
211,91	0,88
212,12	-8,18
212,34	4,92
212,56	0,47
212,77	6,84
212,99	2,06
213,20	0,90
213,42	3,04
213,64	19,08
213,85	11,00
214,07	7,42
214,28	2,11
214,50	-2,68
214,72	-1,29
214,93	5,21
215,15	6,46
215,36	-2,54
215,58	5,53
215,80	8,38
216,01	3,45
216,23	2,16
216,44	5,03
216,66	4,19
216,88	9,29
217,09	6,41
217,31	-3,48
217,52	3,15
217,74	1,12
217,95	4,87
218,17	6,07
218,39	14,70
218,60	8,63
218,82	2,65
219,03	1,18
219,25	1,26
219,47	4,71
219,68	1,70
219,90	0,47
220,11	9,78
220,33	3,89
220,54	7,92
220,76	4,82
220,98	6,29
221,19	0,49
221,41	-0,14
221,62	-1,97
221,84	-5,18
222,05	0,22
222,27	7,77
222,48	5,69
222,70	4,90
222,92	11,36
223,13	4,52
223,35	9,70
223,56	-3,94
223,78	11,52
223,99	3,29
224,21	2,65
224,43	8,11
224,64	4,68
224,86	-4,58
225,07	0,43
225,29	2,08
225,50	2,68
225,72	5,95
225,93	4,30
226,15	1,78
226,37	3,15
226,58	-1,34
226,80	1,78
227,01	4,73
227,23	14,21
227,44	-1,50
227,66	3,20
227,87	0,76
228,09	7,40
228,30	0,60
228,52	2,99
228,74	0,47
228,95	2,16
229,17	0,28
229,38	-1,39
229,60	3,61
229,81	-0,50
230,03	4,55
230,24	3,12
230,46	0,05
230,67	7,72
230,89	3,37
231,10	2,44
231,32	2,93
231,53	10,18
231,75	2,46
231,97	0,27
232,18	2,57
232,40	0,83
232,61	0,38
232,83	6,98
233,04	7,42
233,26	-5,69
233,47	8,35
233,69	0,06
233,90	-0,27
234,12	-0,22
234,33	0,06
234,55	2,30
234,76	-2,85
234,98	-0,30
235,19	8,40
235,41	7,20
235,62	-5,81
235,84	1,95
236,05	2,39
236,27	8,60
236,48	9,53
236,70	9,53
236,91	4,38
237,13	2,32
237,34	0,66
237,56	9,00
237,77	8,05
237,99	4,05
238,20	3,54
238,42	11,47
238,63	10,19
238,85	-1,17
239,06	2,00
239,28	6,68
239,49	4,82
239,71	-1,45
239,92	7,23
240,14	7,01
240,35	4,52
240,57	3,86
240,78	6,07
241,00	-4,17
241,21	2,36
241,43	8,40
241,64	7,53
241,86	-2,93
242,07	-0,02
242,29	4,08
242,50	1,12
242,72	2,02
242,93	2,79
243,15	0,90
243,36	6,18
243,58	11,77
243,79	-2,96
244,01	-5,03
244,22	3,72
244,44	3,78
244,65	-4,54
244,87	8,66
245,08	2,03
245,29	1,23
245,51	9,12
245,72	7,72
245,94	-1,02
246,15	11,07
246,37	4,60
246,58	9,39
246,80	1,65
247,01	12,92
247,23	-2,13
247,44	-0,19
247,66	1,69
247,87	0,22
248,09	11,00
248,30	-1,17
248,51	5,78
248,73	3,37
248,94	-0,58
249,16	1,72
249,37	-0,66
249,59	8,05
249,80	2,57
250,02	4,85
250,23	3,61
250,45	2,63
250,66	2,50
250,87	1,29
251,09	6,18
251,30	-0,76
251,52	3,58
251,73	3,91
251,95	1,61
252,16	9,86
252,38	2,55
252,59	-10,05
252,80	9,31
253,02	3,51
253,23	4,80
253,45	11,07
253,66	5,73
253,88	-0,55
254,09	2,33
254,30	11,26
254,52	3,43
254,73	0,87
254,95	4,11
255,16	5,45
255,38	6,14
255,59	8,41
255,80	6,16
256,02	3,86
256,23	9,25
256,45	14,24
256,66	2,36
256,88	8,62
257,09	5,12
257,30	0,66
257,52	3,50
257,73	8,52
257,95	-1,86
258,16	-0,03
258,38	9,52
258,59	5,69
258,80	3,58
259,02	3,99
259,23	1,10
259,45	6,02
259,66	0,74
259,87	-1,59
260,09	1,42
260,30	11,48
260,52	2,28
260,73	0,43
260,94	5,40
261,16	-0,79
261,37	2,71
261,59	1,65
261,80	6,07
262,01	17,28
262,23	3,45
262,44	7,07
262,66	0,55
262,87	6,11
263,08	6,79
263,30	6,16
263,51	4,74
263,73	10,67
263,94	4,06
264,15	4,03
264,37	3,47
264,58	6,02
264,80	9,15
265,01	-2,52
265,22	-0,61
265,44	1,84
265,65	0,74
265,86	0,74
266,08	2,50
266,29	0,43
266,51	8,55
266,72	1,15
266,93	2,14
267,15	1,59
267,36	0,72
267,58	5,72
267,79	0,49
268,00	11,34
268,22	-2,06
268,43	9,25
268,64	0,14
268,86	-7,25
269,07	-0,82
269,28	3,12
269,50	-2,95
269,71	5,26
269,93	0,36
270,14	3,32
270,35	1,10
270,57	-0,16
270,78	4,98
270,99	1,28
271,21	-0,90
271,42	6,44
271,63	4,06
271,85	1,62
272,06	0,36
272,28	-0,79
272,49	12,05
272,70	-3,89
272,92	-0,79
273,13	8,16
273,34	3,34
273,56	8,07
273,77	-3,09
273,98	10,02
274,20	9,17
274,41	8,05
274,62	-1,07
274,84	-4,33
275,05	-2,38
275,26	8,33
275,48	7,59
275,69	5,86
275,90	3,59
276,12	0,55
276,33	1,26
276,54	11,23
276,76	2,54
276,97	3,42
277,18	6,74
277,40	-7,39
277,61	6,54
277,82	7,59
278,04	0,76
278,25	4,27
278,46	0,58
278,68	-8,16
278,89	10,62
279,10	8,92
279,32	11,06
279,53	3,25
279,74	10,55
279,96	5,45
280,17	9,00
280,38	-0,33
280,60	7,17
280,81	-0,85
281,02	9,86
281,24	15,12
281,45	12,26
281,66	3,59
281,88	3,69
282,09	-3,91
282,30	6,60
282,52	-0,60
282,73	-0,88
282,94	9,88
283,15	1,81
283,37	7,04
283,58	2,14
283,79	4,40
284,01	-0,60
284,22	3,73
284,43	5,42
284,65	3,25
284,86	4,87
285,07	3,61
285,28	-1,80
285,50	5,23
285,71	1,35
285,92	5,32
286,14	5,31
286,35	-2,28
286,56	1,26
286,77	1,09
286,99	8,25
287,20	8,05
287,41	6,18
287,63	1,07
287,84	3,89
288,05	5,36
288,27	9,97
288,48	4,99
288,69	-1,09
288,90	-0,09
289,12	1,43
289,33	12,76
289,54	5,25
289,75	-3,13
289,97	4,02
290,18	0,72
290,39	3,86
290,61	6,90
290,82	3,84
291,03	0,28
291,24	0,68
291,46	4,35
291,67	-1,75
291,88	1,86
292,09	14,05
292,31	4,84
292,52	3,15
292,73	8,22
292,95	1,29
293,16	12,04
293,37	8,55
293,58	-0,19
293,80	10,02
294,01	7,77
294,22	11,67
294,43	-8,22
294,65	-0,11
294,86	-4,38
295,07	6,03
295,28	9,07
295,50	-2,21
295,71	-3,86
295,92	-0,36
296,13	7,86
296,35	2,17
296,56	-0,90
296,77	1,37
296,98	0,38
297,20	3,72
297,41	3,21
297,62	8,29
297,83	1,18
298,05	1,75
298,26	-2,50
298,47	0,96
298,68	2,47
298,89	3,29
299,11	4,03
299,32	1,86
299,53	8,14
299,74	9,56
299,96	-1,54
300,17	3,58
300,38	-2,73
300,59	-1,47
300,81	-0,87
301,02	-1,13
301,23	8,02
301,44	-6,71
301,65	3,54
301,87	3,32
302,08	-1,65
302,29	4,55
302,50	2,62
302,72	4,62
302,93	6,73
303,14	-2,36
303,35	3,36
303,56	10,30
303,78	13,66
303,99	-1,92
304,20	-2,54
304,41	6,08
304,62	6,93
304,84	3,58
305,05	2,98
305,26	0,74
305,47	2,44
305,68	-3,67
305,90	4,03
306,11	0,66
306,32	9,03
306,53	-0,11
306,74	3,99
306,96	4,92
307,17	4,27
307,38	-1,76
307,59	7,25
307,80	5,91
308,02	-1,31
308,23	2,77
308,44	5,34
308,65	2,55
308,86	-1,54
309,08	4,60
309,29	-2,71
309,50	1,54
309,71	4,60
309,92	6,63
310,13	-4,11
310,35	-1,17
310,56	8,30
310,77	3,09
310,98	1,34
311,19	3,92
311,41	5,12
311,62	-4,10
311,83	11,37
312,04	6,00
312,25	2,87
312,46	-2,44
312,68	0,54
312,89	4,58
313,10	1,91
313,31	4,11
313,52	5,81
313,73	0,66
313,95	4,71
314,16	1,87
314,37	-1,34
314,58	1,81
314,79	3,83
315,00	5,28
315,22	0,06
315,43	-0,14
315,64	-5,53
315,85	0,47
316,06	6,18
316,27	7,28
316,48	9,99
316,70	-0,02
316,91	-2,16
317,12	-0,36
317,33	5,94
317,54	10,98
317,75	-3,86
317,97	8,11
318,18	4,74
318,39	-3,72
318,60	6,54
318,81	6,52
319,02	11,83
319,23	0,06
319,45	1,95
319,66	-2,49
319,87	1,97
320,08	-2,39
320,29	6,05
320,50	-8,77
320,71	3,83
320,92	4,08
321,14	-2,22
321,35	1,72
321,56	2,85
321,77	4,84
321,98	10,16
322,19	-1,78
322,40	0,43
322,61	2,66
322,83	3,20
323,04	1,17
323,25	4,46
323,46	4,25
323,67	-5,04
323,88	11,31
324,09	6,51
324,30	2,98
324,52	-1,42
324,73	-0,69
324,94	6,47
325,15	11,01
325,36	-0,03
325,57	3,69
325,78	11,86
325,99	2,73
326,20	10,71
326,41	13,06
326,63	6,84
326,84	11,59
327,05	2,54
327,26	4,43
327,47	10,15
327,68	8,38
327,89	9,85
328,10	1,13
328,31	5,04
328,52	2,47
328,74	10,41
328,95	18,83
329,16	38,01
329,37	70,07
329,58	114,53
329,79	135,10
330,00	121,82
330,21	112,64
330,42	72,26
330,63	34,97
330,84	17,72
331,06	14,04
331,27	5,31
331,48	10,41
331,69	10,26
331,90	2,08
332,11	6,99
332,32	6,10
332,53	6,90
332,74	8,30
332,95	10,44
333,16	6,02
333,37	-1,17
333,58	3,51
333,79	4,82
334,01	-1,61
334,22	1,53
334,43	-3,50
334,64	0,77
334,85	12,60
335,06	2,05
335,27	-4,22
335,48	4,79
335,69	-0,09
335,90	6,49
336,11	9,40
336,32	4,22
336,53	10,81
336,74	-2,82
336,95	-3,75
337,16	5,12
337,37	5,56
337,59	9,20
337,80	7,80
338,01	0,71
338,22	3,37
338,43	5,39
338,64	2,30
338,85	7,17
339,06	5,81
339,27	8,07
339,48	3,78
339,69	10,65
339,90	3,91
340,11	-3,31
340,32	1,89
340,53	0,68
340,74	9,96
340,95	5,84
341,16	-1,09
341,37	7,51
341,58	3,78
341,79	4,00
342,00	-7,97
342,21	-2,74
342,42	-5,73
342,63	6,14
342,84	2,65
343,05	3,89
343,26	3,06
343,48	2,74
343,69	-1,72
343,90	8,85
344,11	3,89
344,32	4,35
344,53	-0,44
344,74	1,59
344,95	6,71
345,16	5,61
345,37	-5,34
345,58	4,40
345,79	-2,76
346,00	4,93
346,21	-0,65
346,42	4,46
346,63	-3,18
346,84	5,04
347,05	-2,66
347,26	5,42
347,47	6,35
347,68	2,02
347,89	7,04
348,10	-2,69
348,31	5,99
348,52	5,64
348,73	-1,13
348,94	7,75
349,15	6,82
349,36	6,49
349,57	2,35
349,78	3,92
349,99	-1,81
350,20	0,54
350,41	-0,43
350,62	6,43
350,83	6,77
351,04	2,80
351,25	5,40
351,45	3,06
351,66	7,22
351,87	8,41
352,08	2,33
352,29	5,48
352,50	11,19
352,71	-10,51
352,92	-5,20
353,13	-1,75
353,34	6,93
353,55	9,36
353,76	6,16
353,97	1,69
354,18	3,47
354,39	4,00
354,60	0,87
354,81	-0,36
355,02	5,72
355,23	4,49
355,44	7,83
355,65	2,93
355,86	0,05
356,07	4,13
356,28	3,72
356,49	4,80
356,70	9,34
356,91	-0,98
357,12	-0,93
357,32	-3,12
357,53	-1,97
357,74	7,07
357,95	1,29
358,16	7,12
358,37	-0,02
358,58	3,02
358,79	-1,07
359,00	8,65
359,21	-0,44
359,42	4,73
359,63	1,72
359,84	7,37
360,05	1,31
360,26	8,27
360,47	-2,62
360,68	-7,40
360,88	0,54
361,09	0,25
361,30	4,93
361,51	5,97
361,72	1,45
361,93	4,73
362,14	7,10
362,35	7,31
362,56	10,65
362,77	2,41
362,98	3,61
363,19	5,47
363,40	-2,62
363,60	1,72
363,81	5,53
364,02	10,73
364,23	2,60
364,44	4,71
364,65	6,85
364,86	4,85
365,07	9,56
365,28	3,10
365,49	-0,52
365,70	3,59
365,91	5,95
366,11	6,62
366,32	-0,30
366,53	-3,21
366,74	5,45
366,95	0,88
367,16	-1,17
367,37	4,22
367,58	-1,32
367,79	-5,97
368,00	7,25
368,20	5,07
368,41	6,68
368,62	-0,83
368,83	-0,38
369,04	-2,69
369,25	8,74
369,46	7,12
369,67	1,87
369,88	9,33
370,08	4,14
370,29	7,10
370,50	-2,71
370,71	3,88
370,92	5,67
371,13	9,88
371,34	0,36
371,55	10,32
371,75	16,13
371,96	1,24
372,17	5,34
372,38	3,94
372,59	3,67
372,80	5,83
373,01	-0,55
373,22	5,80
373,42	-3,43
373,63	6,32
373,84	-2,46
374,05	0,00
374,26	9,14
374,47	3,72
374,68	3,51
374,88	3,13
375,09	-8,52
375,30	7,77
375,51	-8,08
375,72	10,33
375,93	2,74
376,14	3,20
376,34	4,02
376,55	4,90
376,76	4,84
376,97	9,83
377,18	1,37
377,39	-6,38
377,59	10,16
377,80	0,57
378,01	-4,33
378,22	0,85
378,43	4,80
378,64	12,84
378,85	-1,70
379,05	4,10
379,26	1,32
379,47	3,28
379,68	0,82
379,89	1,78
380,10	4,46
380,30	6,41
380,51	2,39
380,72	6,70
380,93	5,94
381,14	0,39
381,34	6,47
381,55	-4,99
381,76	3,12
381,97	-1,98
382,18	3,97
382,39	7,51
382,59	8,89
