SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Feb 24 09:43:24 CET 2016
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F04607
Integrationszeit (usec): 100000 (USB4F04607)
Spektren Durchschnitt berechnet: 25 (USB4F04607)
Boxcar Glättung: 0 (USB4F04607)
Dunkelstromkorrektur: Nein (USB4F04607)
Puls/Lampe aktiviert: Nein (USB4F04607)
Correct for Detector Non-linearity: Nein (USB4F04607)
Streulichtkorrektur: Nein (USB4F04607)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,66	-8,11
177,88	-8,11
178,10	-8,11
178,32	-3,85
178,53	-28,75
178,75	13,60
178,97	-10,16
179,19	5,32
179,40	2,95
179,62	5,16
179,84	7,05
180,05	-18,76
180,27	-3,69
180,49	-10,49
180,71	-6,23
180,92	-14,75
181,14	-5,73
181,36	10,65
181,58	32,93
181,79	5,08
182,01	13,43
182,23	25,23
182,44	5,32
182,66	22,77
182,88	9,75
183,10	23,59
183,31	14,83
183,53	15,97
183,75	14,34
183,96	12,70
184,18	2,46
184,40	22,53
184,62	-0,41
184,83	9,58
185,05	10,98
185,27	12,86
185,48	28,92
185,70	17,04
185,92	5,57
186,14	23,76
186,35	2,13
186,57	7,62
186,79	2,29
187,00	23,51
187,22	24,58
187,44	14,17
187,66	39,73
187,87	9,75
188,09	22,45
188,31	23,51
188,52	30,15
188,74	34,41
188,96	13,84
189,17	20,56
189,39	27,69
189,61	13,93
189,82	12,53
190,04	27,85
190,26	18,43
190,48	21,46
190,69	3,60
190,91	14,34
191,13	21,30
191,34	32,28
191,56	-0,16
191,78	9,91
191,99	-11,63
192,21	36,29
192,43	20,40
192,64	21,46
192,86	8,52
193,08	21,46
193,29	30,31
193,51	21,22
193,73	-1,06
193,94	9,99
194,16	14,42
194,38	3,19
194,60	8,60
194,81	3,77
195,03	27,20
195,25	13,68
195,46	23,26
195,68	34,41
195,90	16,06
196,11	8,11
196,33	38,58
196,55	28,51
196,76	11,14
196,98	7,37
197,20	11,96
197,41	2,05
197,63	14,58
197,85	16,06
198,06	26,71
198,28	17,20
198,50	43,09
198,71	36,70
198,93	16,38
199,14	22,20
199,36	27,93
199,58	14,50
199,79	6,31
200,01	-1,72
200,23	14,17
200,44	15,32
200,66	26,05
200,88	5,82
201,09	31,37
201,31	1,56
201,53	6,64
201,74	14,01
201,96	25,39
202,18	1,15
202,39	16,22
202,61	27,52
202,83	4,83
203,04	16,71
203,26	1,23
203,47	24,90
203,69	22,45
203,91	16,55
204,12	27,61
204,34	24,25
204,56	11,55
204,77	6,14
204,99	28,92
205,21	1,97
205,42	-4,10
205,64	23,92
205,85	5,24
206,07	22,36
206,29	15,65
206,50	9,50
206,72	21,79
206,94	5,57
207,15	23,02
207,37	21,22
207,58	20,40
207,80	15,65
208,02	22,53
